id,prix_mad,ville,quartier,surface_m2,nb_chambres,nb_salles_de_bain,log_prix,price_category,surface_par_chambre,mois_annonce
3911,1340000.0,Agadir,Hay Mohammadi,98.0,2,2,14.108180918195472,Moyen,32.666666666666664,5
1711,3250000.0,Rabat,Hay Riad,144.0,3,2,14.99416586199818,Luxe,36.0,5
4061,1760000.0,Casablanca,Palmier,98.0,2,2,14.38082493519599,Luxe,32.666666666666664,5
4818,800000.0,Casablanca,Belvédère,80.0,2,2,13.592368256649284,Moyen,26.666666666666668,5
1186,2600000.0,Casablanca,Maarif,206.0,3,3,14.77102238760702,Luxe,51.5,5
4005,2190000.0,Tanger,Centre Ville,115.0,2,2,14.599412558413583,Luxe,38.333333333333336,5
7868,900000.0,Mohammedia,El Alia,159.0,4,2,13.710151153416941,Moyen,31.8,5
5896,540000.0,Marrakech,Hay Izdihar,50.0,2,1,13.199326270390594,Moyen,16.666666666666668,5
6236,890000.0,Casablanca,Autre Secteur,105.0,2,1,13.698977865303197,Moyen,35.0,5
8010,750000.0,Tanger,Tanja Balia,80.0,3,1,13.527829818844937,Moyen,20.0,5
152,1100000.0,Meknès,Hamria,200.0,3,2,13.910821646859095,Moyen,50.0,5
916,800000.0,Tanger,Tanja Balia,118.0,2,1,13.592368256649284,Moyen,39.333333333333336,5
1305,2500000.0,Tanger,Centre Ville,160.0,3,2,14.731801689838349,Luxe,40.0,5
4011,2600000.0,Casablanca,Triangle D'Or,150.0,2,2,14.77102238760702,Luxe,50.0,5
5330,750000.0,Agadir,Cité Adrar,64.0,2,2,13.527829818844937,Moyen,21.333333333333332,5
5885,510000.0,Mohammedia,Autre Secteur,65.0,2,1,13.1421679654829,Moyen,21.666666666666668,5
4825,780000.0,Tanger,Centre Ville,95.0,3,2,13.567050480716235,Moyen,23.75,5
5410,744000.0,Tanger,Tanja Balia,93.0,3,1,13.519797657900348,Moyen,23.25,5
1399,2475000.0,Marrakech,Route De Casablanca,154.0,3,3,14.72175135802525,Luxe,38.5,5
2519,920000.0,Kénitra,Mimosas,87.0,2,2,13.732130035981154,Moyen,29.0,5
184,2800000.0,Agadir,Haut-Founty,150.0,3,3,14.845130332288226,Luxe,37.5,5
6688,750000.0,Tanger,Tanja Balia,80.0,3,1,13.527829818844937,Moyen,20.0,5
6727,840000.0,Ain Harrouda,Toute La Ville,283.0,2,2,13.641158361294979,Moyen,94.33333333333333,5
4554,2600000.0,Casablanca,Maarif,206.0,3,3,14.77102238760702,Luxe,51.5,5
2418,2400000.0,Casablanca,Les Princesses,121.0,3,2,14.690979711984754,Luxe,30.25,5
472,1700000.0,Kénitra,Maamora,120.0,3,2,14.346139397261565,Luxe,30.0,5
968,5400000.0,Rabat,Hay Riad,326.0,3,2,15.501909696719672,Luxe,81.5,5
7265,620000.0,Ait Melloul,Toute La Ville,75.0,2,2,13.3374763699232,Moyen,25.0,5
5401,650000.0,Casablanca,Sidi Bernoussi,85.0,3,2,13.384729180332174,Moyen,21.25,5
2657,300000.0,Meknès,Autre Secteur,67.0,2,1,12.611541086966115,Économique,22.333333333333332,5
210,520000.0,Ben Guerir,Toute La Ville,92.0,2,2,13.161586013632684,Moyen,30.666666666666668,5
1961,375000.0,Casablanca,Oulfa,50.0,2,1,12.834683971615659,Économique,16.666666666666668,5
897,1750000.0,Casablanca,Franceville,83.0,2,2,14.375126917328105,Luxe,27.666666666666668,5
6213,530000.0,Kénitra,Seyad,74.0,2,2,13.180634172318978,Moyen,24.666666666666668,5
7967,630500.0,Salé,Said Hajji,76.0,2,1,13.354270020428677,Moyen,25.333333333333332,5
5013,800000.0,Marrakech,M'Hamid,77.0,2,2,13.592368256649284,Moyen,25.666666666666668,5
1774,1800000.0,Asilah,Toute La Ville,113.0,3,2,14.403297778421795,Luxe,28.25,5
4311,1400000.0,Marrakech,Amerchich,240.0,3,2,14.151983508870947,Moyen,60.0,5
2300,798000.0,Tanger,Tanja Balia,76.0,2,1,13.589865129563993,Moyen,25.333333333333332,5
1209,849000.0,Temara,Centre Ville,78.0,2,2,13.651815643149092,Moyen,26.0,5
4388,1332000.0,Rabat,Hassan,120.0,2,1,14.102192880832941,Moyen,40.0,5
4675,800000.0,Tanger,Tanja Balia,118.0,2,1,13.592368256649284,Moyen,39.333333333333336,5
1270,2340000.0,Tanger,Tanger City Center,72.0,2,2,14.66566191468422,Luxe,24.0,5
1251,931000.0,Marrakech,M'Hamid,106.0,3,3,13.744015630372484,Moyen,26.5,5
4323,760000.0,Bouznika,Autre Secteur,146.0,3,2,13.541075028051122,Moyen,36.5,5
7528,2400000.0,Casablanca,Anfa,107.0,3,2,14.690979711984754,Luxe,26.75,5
4402,500000.0,Marrakech,M'Hamid,58.0,2,1,13.122365377402328,Économique,19.333333333333332,5
4939,550000.0,Agadir Melloul,Toute La Ville,85.0,2,1,13.217675375388819,Moyen,28.333333333333332,5
4335,5400000.0,Rabat,Hay Riad,326.0,3,2,15.501909696719672,Luxe,81.5,5
293,585000.0,Ouled Teïma,Toute La Ville,90.0,3,1,13.279368835614243,Moyen,22.5,5
7082,1550000.0,Casablanca,Franceville,114.0,3,2,14.253766134056512,Luxe,28.5,5
1052,590000.0,Salé,Bab Sebta,96.0,2,1,13.28787951079572,Moyen,32.0,5
3027,1300000.0,Casablanca,La Gironde,115.0,2,2,14.077875591662238,Moyen,38.333333333333336,5
3435,320000.0,Meknès,Wislane,70.0,1,1,12.676079399771027,Économique,35.0,5
273,1300000.0,Casablanca,Val Fleuri,97.0,1,1,14.077875591662238,Moyen,48.5,5
2042,950000.0,Casablanca,Maârif Extension,67.0,2,1,13.76421831620775,Moyen,22.333333333333332,5
6178,1300000.0,Casablanca,Beauséjour,134.0,2,1,14.077875591662238,Moyen,44.666666666666664,5
5485,1078000.0,Marrakech,Hay Izdihar,77.0,2,2,13.890618958094434,Moyen,25.666666666666668,5
7833,530000.0,Marrakech,Es Saada,52.0,2,1,13.180634172318978,Moyen,17.333333333333332,5
7573,390000.0,Marrakech,M'Hamid,48.0,2,1,12.873904582205107,Économique,16.0,5
1087,550000.0,Marrakech,M'Hamid,72.0,3,2,13.217675375388819,Moyen,18.0,5
4406,380000.0,Kénitra,Ouled Oujih,70.0,2,1,12.847929163278053,Économique,23.333333333333332,5
5046,1181300.0,Marrakech,Guéliz,60.0,2,2,13.982126931461268,Moyen,20.0,5
4505,590000.0,Martil,Toute La Ville,55.0,2,1,13.28787951079572,Moyen,18.333333333333332,5
5874,1350000.0,Marrakech,Mabrouka,76.0,2,2,14.115615891155079,Moyen,25.333333333333332,5
2860,660000.0,Kénitra,Al Maghrib Al Arabi,80.0,2,1,13.399996629152975,Moyen,26.666666666666668,5
6560,555000.0,Tanger,Tanja Balia,74.0,2,1,13.22672519452875,Moyen,24.666666666666668,5
7653,2300000.0,Marrakech,Guéliz,250.0,3,2,14.648420115681892,Luxe,62.5,5
5523,1850000.0,Casablanca,Californie,119.0,3,2,14.430696737594902,Luxe,29.75,5
7656,450000.0,Casablanca,Oulfa,62.0,3,1,13.017005083966255,Économique,15.5,5
8034,1070000.0,Tanger,Tanja Balia,102.0,4,2,13.883170141017091,Moyen,20.4,5
2926,450000.0,Fès,Al Hadiqa,89.0,1,2,13.017005083966255,Économique,44.5,5
4529,980000.0,El Jadida,Quartier Aérodrome,130.0,3,2,13.795308871054397,Moyen,32.5,5
614,880000.0,Bouskoura,Victoria,104.0,2,2,13.68767832281738,Moyen,34.666666666666664,5
6579,1250000.0,Kénitra,Val Fleury,115.0,3,2,14.038654909278163,Moyen,28.75,5
4040,700000.0,Agadir,El Houda,70.0,2,1,13.45883704259595,Moyen,23.333333333333332,5
3533,550000.0,El Jadida,Mouilha,88.0,2,1,13.217675375388819,Moyen,29.333333333333332,5
5463,1400000.0,Casablanca,Mers Sultan,127.0,3,2,14.151983508870947,Moyen,31.75,5
5336,2300000.0,Rabat,Agdal,120.0,3,2,14.648420115681892,Luxe,30.0,5
1749,1140000.0,Marrakech,Guéliz,60.0,1,1,13.946539697563276,Moyen,30.0,5
7388,3500000.0,Tanger,Manar,100.0,2,2,15.068273812173887,Luxe,33.333333333333336,5
6271,1500000.0,Kénitra,Mimosas,178.0,3,2,14.220976332738882,Moyen,44.5,5
6833,430000.0,Temara,Fath El Kheir,50.0,2,1,12.971542813248437,Économique,16.666666666666668,5
7695,340000.0,Kénitra,Ouled Oujih,69.0,2,1,12.73670383776449,Économique,23.0,5
5122,585000.0,Tétouan,Wilaya,60.0,2,1,13.279368835614243,Moyen,20.0,5
2663,1200000.0,Sidi Rahal,Toute La Ville,93.0,2,2,13.997832948091215,Moyen,31.0,5
4169,1580000.0,Casablanca,2 Mars,132.0,3,2,14.272936037914342,Luxe,33.0,5
7988,750000.0,Tanger,Tanja Balia,80.0,3,1,13.527829818844937,Moyen,20.0,5
2154,1085000.0,Marrakech,Hay Izdihar,70.0,2,2,13.897091466615258,Moyen,23.333333333333332,5
1345,480000.0,Temara,Wifak,40.0,1,1,13.081543466215237,Économique,20.0,5
7919,1650000.0,Temara,Wifak,128.0,3,2,14.316286451937186,Luxe,32.0,5
6156,980000.0,Mohammedia,Hay Al Amal,140.0,3,1,13.795308871054397,Moyen,35.0,5
3521,740000.0,Marrakech,Azli,53.0,3,2,13.51440681653079,Moyen,13.25,5
953,850000.0,Meknès,Ville Nouvelle,162.0,3,3,13.652992804936396,Moyen,40.5,5
5786,1100000.0,Kénitra,Mimosas,110.0,3,2,13.910821646859095,Moyen,27.5,5
1505,3500000.0,Tanger,Administratif,176.0,4,2,15.068273812173887,Luxe,35.2,5
3464,380000.0,Martil,Toute La Ville,63.0,2,1,12.847929163278053,Économique,21.0,5
8146,480000.0,Casablanca,Oulfa,54.0,2,1,13.081543466215237,Économique,18.0,5
5861,570000.0,Marrakech,Es Saada,54.0,2,1,13.25339339419516,Moyen,18.0,5
1122,180000.0,Kénitra,Alliance,51.0,2,1,12.100717685412471,Économique,17.0,5
4631,420000.0,Casablanca,Ain Sebaa,52.0,2,1,12.948012371209098,Économique,17.333333333333332,5
4933,1020000.0,Tanger,Tanja Balia,196.0,2,1,13.83531416565213,Moyen,65.33333333333333,5
4583,550000.0,Casablanca,Autre Secteur,56.0,2,1,13.217675375388819,Moyen,18.666666666666668,5
6562,1070000.0,Tanger,Tanja Balia,102.0,4,1,13.883170141017091,Moyen,20.4,5
4895,540000.0,Marrakech,Hay Charaf,50.0,2,1,13.199326270390594,Moyen,16.666666666666668,5
5333,640000.0,Selouane,Toute La Ville,82.0,2,1,13.369225017834633,Moyen,27.333333333333332,5
3197,350000.0,Tétouan,Autre Secteur,112.0,2,1,12.765691290604371,Économique,37.333333333333336,5
417,570000.0,Marrakech,Es Saada,54.0,2,1,13.25339339419516,Moyen,18.0,5
4853,420000.0,Azemmour,Toute La Ville,110.0,3,2,12.948012371209098,Économique,27.5,5
2432,1400000.0,Casablanca,Bourgogne,87.0,2,1,14.151983508870947,Moyen,29.0,5
3040,1000000.0,Casablanca,Ain Sebaa,110.0,3,2,13.815511557963774,Moyen,27.5,5
565,870000.0,Kénitra,Alliance,150.0,3,2,13.676249640055394,Moyen,37.5,5
2526,11000000.0,Kénitra,Centre,103.0,3,2,16.213405921671733,Luxe,25.75,5
1224,1150000.0,Casablanca,Maarif,90.0,3,2,13.955273369904273,Moyen,22.5,5
143,980000.0,Casablanca,Maarif,42.0,1,1,13.795308871054397,Moyen,21.0,5
3983,4100000.0,Marrakech,Harti,117.0,3,2,15.226497775576945,Luxe,29.25,5
1491,1360000.0,Marrakech,Guéliz,81.0,1,1,14.122995993006082,Moyen,40.5,5
3044,1850000.0,Tanger,Nouinouich,101.0,3,2,14.430696737594902,Luxe,25.25,5
3411,1240000.0,Agadir,Haut-Founty,110.0,3,2,14.030622744032508,Moyen,27.5,5
5059,3750000.0,Agadir,Sonaba,210.0,3,3,15.137266664613225,Luxe,52.5,5
2654,720000.0,Tanger,Autre Secteur,64.0,2,1,13.487007879880162,Moyen,21.333333333333332,5
2004,850000.0,Marrakech,Hay Charaf,93.0,2,1,13.652992804936396,Moyen,31.0,5
1194,620000.0,Tanger,Moujahidine,62.0,2,2,13.3374763699232,Moyen,20.666666666666668,5
3004,640000.0,Tanger,Autre Secteur,64.0,2,1,13.369225017834633,Moyen,21.333333333333332,5
6850,420000.0,Casablanca,Sidi Moumen,55.0,2,2,12.948012371209098,Économique,18.333333333333332,5
1757,1780000.0,Casablanca,Abdelmoumen,123.0,3,2,14.392124484065864,Luxe,30.75,5
498,1300000.0,Casablanca,Racine,74.0,1,1,14.077875591662238,Moyen,37.0,5
2822,1600000.0,Casablanca,Maârif Extension,123.0,3,2,14.285514812209815,Luxe,30.75,5
3003,2300000.0,Casablanca,Maarif,160.0,4,3,14.648420115681892,Luxe,32.0,5
8005,470000.0,Marrakech,Akioud,64.0,2,1,13.060490101343552,Économique,21.333333333333332,5
913,1050000.0,Tanger,Ahlane,105.0,2,2,13.864301674514206,Moyen,35.0,5
722,1600000.0,Casablanca,La Gironde,144.0,2,1,14.285514812209815,Luxe,48.0,5
5970,300000.0,Casablanca,Lissasfa,56.0,2,1,12.611541086966115,Économique,18.666666666666668,5
6547,320000.0,Martil,Toute La Ville,58.0,2,1,12.676079399771027,Économique,19.333333333333332,5
1497,620000.0,Marrakech,Azli,83.0,1,1,13.3374763699232,Moyen,41.5,5
3166,1020000.0,Tanger,Tanja Balia,196.0,2,1,13.83531416565213,Moyen,65.33333333333333,5
1521,1099800.0,Salé,Sala El Jadida,94.0,2,2,13.910639812311667,Moyen,31.333333333333332,5
5240,1100000.0,Temara,Abbadi,114.0,3,2,13.910821646859095,Moyen,28.5,5
2747,370000.0,Mohammedia,Autre Secteur,54.0,2,1,12.821260987319457,Économique,18.0,5
7876,32000000.0,Casablanca,Ain Sebaa,54.0,2,1,17.281246492014,Luxe,18.0,5
4240,1450000.0,Rabat,Massira,101.0,3,2,14.187074804051692,Moyen,25.25,5
3540,850000.0,Casablanca,Hay Mohammadi,128.0,4,2,13.652992804936396,Moyen,25.6,5
6598,680000.0,Marrakech,Autre Secteur,53.0,2,1,13.429849547739444,Moyen,17.666666666666668,5
109,2200000.0,Casablanca,Quartier Des Hôpitaux,157.0,2,2,14.603968372873895,Luxe,52.333333333333336,5
1755,1400000.0,Marrakech,Agdal,50.0,1,1,14.151983508870947,Moyen,25.0,5
5753,950000.0,Marrakech,Allal El Fassi,91.0,3,2,13.76421831620775,Moyen,22.75,5
1352,1070000.0,Tanger,Tanja Balia,102.0,4,2,13.883170141017091,Moyen,20.4,5
4630,620000.0,Casablanca,Ain Sebaa,59.0,1,1,13.3374763699232,Moyen,29.5,5
7182,510000.0,Martil,Toute La Ville,73.0,2,1,13.1421679654829,Moyen,24.333333333333332,5
4246,420000.0,Martil,Toute La Ville,51.0,2,1,12.948012371209098,Économique,17.0,5
1973,1800000.0,Casablanca,Maarif,179.0,2,2,14.403297778421795,Luxe,59.666666666666664,5
337,2650000.0,Temara,Wifak,213.0,3,1,14.790070575320824,Luxe,53.25,5
2765,330000.0,Mohammedia,El Alia,54.0,2,1,12.706850963741102,Économique,18.0,5
5154,1000000.0,Marrakech,Socoma,106.0,3,2,13.815511557963774,Moyen,26.5,5
5775,1077000.0,Marrakech,Guéliz,49.0,1,1,13.889690884643201,Moyen,24.5,5
6282,560000.0,Kénitra,Fouarate,84.0,3,1,13.235693848424024,Moyen,21.0,5
4961,1450000.0,Casablanca,Aïn Borja,131.0,3,2,14.187074804051692,Moyen,32.75,5
5815,2000000.0,Marrakech,Route De Tahanaoute,80.0,2,1,14.508658238524095,Luxe,26.666666666666668,5
8101,300000.0,Casablanca,Autre Secteur,56.0,2,1,12.611541086966115,Économique,18.666666666666668,5
3470,1134000.0,Marrakech,Guéliz,63.0,1,1,13.941262645103661,Moyen,31.5,5
725,3000000.0,Rabat,Hay Riad,133.0,3,2,14.914123179965662,Luxe,33.25,5
766,1085000.0,Marrakech,Hay Izdihar,70.0,2,2,13.897091466615258,Moyen,23.333333333333332,5
6044,980000.0,Dar Bouazza,Toute La Ville,113.0,2,2,13.795308871054397,Moyen,37.666666666666664,5
4052,1180000.0,Casablanca,Maârif Extension,97.0,2,2,13.981025843899115,Moyen,32.333333333333336,5
4609,750000.0,Tanger,Tanja Balia,80.0,3,1,13.527829818844937,Moyen,20.0,5
308,600000.0,Salé,Toute La Ville,79.0,2,1,13.304686600863562,Moyen,26.333333333333332,5
1278,950000.0,Casablanca,Roches Noires,100.0,2,2,13.76421831620775,Moyen,33.333333333333336,5
349,3500000.0,Marrakech,Guéliz,139.0,3,2,15.068273812173887,Luxe,34.75,5
3916,500000.0,Had Soualem,Toute La Ville,74.0,2,2,13.122365377402328,Économique,24.666666666666668,5
6380,1000000.0,Tit Mellil,Toute La Ville,106.0,3,2,13.815511557963774,Moyen,26.5,5
7726,1499000.0,Marrakech,Guéliz,100.0,3,2,14.22030944419592,Moyen,25.0,5
7428,860000.0,Berrechid,Toute La Ville,120.0,3,1,13.664688831019712,Moyen,30.0,5
1792,3750000.0,Casablanca,Racine,208.0,3,3,15.137266664613225,Luxe,52.0,5
6912,1300000.0,Marrakech,Hivernage,87.0,2,1,14.077875591662238,Moyen,29.0,5
8011,1200000.0,Tanger,Marjane,120.0,4,2,13.997832948091215,Moyen,24.0,5
7292,460000.0,Marrakech,Massira 1,68.0,2,1,13.038983942375959,Économique,22.666666666666668,5
2053,3800000.0,Casablanca,Racine,190.0,3,2,15.150511887854474,Luxe,47.5,5
6533,1400000.0,Casablanca,Bachkou,106.0,3,2,14.151983508870947,Moyen,26.5,5
7947,370000.0,Marrakech,M'Hamid,58.0,2,1,12.821260987319457,Économique,19.333333333333332,5
72,980000.0,Casablanca,Beauséjour,106.0,2,2,13.795308871054397,Moyen,35.333333333333336,5
3378,260000.0,Oujda,Autre Secteur,80.0,2,1,12.468440756144114,Économique,26.666666666666668,5
2760,450000.0,Tanger,Mesnana,51.0,2,1,13.017005083966255,Économique,17.0,5
6478,1176000.0,Salé,Sala El Jadida,84.0,3,2,13.977630257780485,Moyen,21.0,5
4210,480000.0,Casablanca,Autre Secteur,55.0,2,1,13.081543466215237,Économique,18.333333333333332,5
5661,1170000.0,Temara,Hoda,120.0,3,2,13.972515161474428,Moyen,30.0,5
4232,880000.0,Kénitra,Bir Rami Industriel,126.0,3,2,13.68767832281738,Moyen,31.5,5
5466,370000.0,Oujda,Andalous,105.0,3,2,12.821260987319457,Économique,26.25,5
3353,1000000.0,Tanger,Val Fleuri,90.0,3,1,13.815511557963774,Moyen,22.5,5
1260,1600000.0,Casablanca,Hay Hassani,145.0,3,1,14.285514812209815,Luxe,36.25,5
1667,2100000.0,Marrakech,Route De Fès,140.0,2,2,14.557448378884015,Luxe,46.666666666666664,5
3239,800000.0,Tétouan,Autre Secteur,95.0,2,1,13.592368256649284,Moyen,31.666666666666668,5
6017,490000.0,Had Soualem,Toute La Ville,69.0,2,2,13.102162710901053,Économique,23.0,5
5832,850000.0,Casablanca,Aïn Chock,85.0,2,1,13.652992804936396,Moyen,28.333333333333332,5
3218,920000.0,Casablanca,Ain Sebaa,87.0,2,2,13.732130035981154,Moyen,29.0,5
2167,1800000.0,Casablanca,2 Mars,179.0,2,1,14.403297778421795,Luxe,59.666666666666664,5
7801,380000.0,Meknès,Autre Secteur,77.0,2,1,12.847929163278053,Économique,25.666666666666668,5
2533,1720000.0,Casablanca,Maarif,106.0,2,2,14.357835430184815,Luxe,35.333333333333336,5
1696,950000.0,Marrakech,Allal El Fassi,91.0,3,2,13.76421831620775,Moyen,22.75,5
1096,275000.0,Tanger,Autre Secteur,47.0,2,2,12.524530013005734,Économique,15.666666666666666,5
6169,3000000.0,Rabat,Hay Riad,133.0,3,2,14.914123179965662,Luxe,33.25,5
6004,600000.0,Bouznika,Autre Secteur,71.0,2,1,13.304686600863562,Moyen,23.666666666666668,5
3922,850000.0,Cabo Negro,Toute La Ville,46.0,1,1,13.652992804936396,Moyen,23.0,5
1631,380000.0,Tanger,Autre Secteur,50.0,2,1,12.847929163278053,Économique,16.666666666666668,5
5023,770000.0,Salé,Sidi Moussa,94.0,3,2,13.554147092530322,Moyen,23.5,5
1882,5500000.0,Rabat,Riyad,228.0,4,3,15.520258832020865,Luxe,45.6,5
4410,1400000.0,Casablanca,Bourgogne,87.0,2,1,14.151983508870947,Moyen,29.0,5
5500,1030000.0,Mohammedia,Autre Secteur,91.0,2,2,13.845070331079134,Moyen,30.333333333333332,5
1613,360000.0,Lahraouyine,Toute La Ville,84.0,3,1,12.793862088206213,Économique,21.0,5
979,380000.0,Casablanca,Hay Mohammadi,65.0,2,2,12.847929163278053,Économique,21.666666666666668,5
1414,820000.0,Kénitra,Mimosas,106.0,3,2,13.617060838751888,Moyen,26.5,5
5907,1580000.0,Tanger,Centre Ville,103.0,2,2,14.272936037914342,Luxe,34.333333333333336,5
3479,750000.0,Tanger,Tanja Balia,80.0,3,1,13.527829818844937,Moyen,20.0,5
849,800000.0,Marrakech,Route De Casablanca,54.0,1,1,13.592368256649284,Moyen,27.0,5
3945,627000.0,Dar Bouazza,Toute La Ville,78.0,2,2,13.348703414510117,Moyen,26.0,5
4829,740000.0,Kénitra,Alliance,92.0,3,1,13.51440681653079,Moyen,23.0,5
2272,820000.0,El Jadida,Corniche,107.0,3,2,13.617060838751888,Moyen,26.75,5
2393,1250000.0,Temara,Autre Secteur,112.0,2,2,14.038654909278163,Moyen,37.333333333333336,5
6468,290000.0,Bouznika,Autre Secteur,55.0,2,1,12.577639650232573,Économique,18.333333333333332,5
1831,1330000.0,Kénitra,Maamora,130.0,3,2,14.100690252077353,Moyen,32.5,5
5677,2950000.0,Casablanca,Mers Sultan,176.0,3,2,14.897316067298997,Luxe,44.0,5
48,960000.0,Saidia,Toute La Ville,118.0,2,2,13.774689605110144,Moyen,39.333333333333336,5
4308,1200000.0,Agadir,Anza,60.0,1,1,13.997832948091215,Moyen,30.0,5
4465,2100000.0,Casablanca,2 Mars,156.0,3,2,14.557448378884015,Luxe,39.0,5
1351,750000.0,Tanger,Tanja Balia,93.0,2,2,13.527829818844937,Moyen,31.0,5
7629,2100000.0,Rabat,Souissi,148.0,3,2,14.557448378884015,Luxe,37.0,5
6036,890000.0,Fès,Route Ain Chkaf,109.0,3,2,13.698977865303197,Moyen,27.25,5
447,2000000.0,Tétouan,Autre Secteur,145.0,3,2,14.508658238524095,Luxe,36.25,5
2249,640000.0,Marrakech,Route De Casablanca,45.0,1,1,13.369225017834633,Moyen,22.5,5
1744,600000.0,Casablanca,Ain Sebaa,67.0,2,1,13.304686600863562,Moyen,22.333333333333332,5
845,1650000.0,Kénitra,El Haddada,150.0,3,3,14.316286451937186,Luxe,37.5,5
4076,920000.0,Meknès,Autre Secteur,110.0,3,2,13.732130035981154,Moyen,27.5,5
6073,1500000.0,Casablanca,Ferme Bretone,70.0,1,1,14.220976332738882,Moyen,35.0,5
5830,1750000.0,Casablanca,Mers Sultan,139.0,2,2,14.375126917328105,Luxe,46.333333333333336,5
2441,1700000.0,Casablanca,Maarif,74.0,1,1,14.346139397261565,Luxe,37.0,5
679,430000.0,Marrakech,Hay Izdihar,46.0,1,1,12.971542813248437,Économique,23.0,5
4871,750000.0,Agadir,Tilila,60.0,2,1,13.527829818844937,Moyen,20.0,5
8039,400000.0,Casablanca,Sidi Moumen,55.0,2,1,12.899222326086994,Économique,18.333333333333332,5
1294,480000.0,Tanger,Moujahidine,55.0,2,1,13.081543466215237,Économique,18.333333333333332,5
8130,300000.0,El Jadida,Autre Secteur,51.0,2,1,12.611541086966115,Économique,17.0,5
4023,550000.0,Tanger,Aharrarine,60.0,2,1,13.217675375388819,Moyen,20.0,5
4642,1350000.0,Casablanca,2 Mars,80.0,2,2,14.115615891155079,Moyen,26.666666666666668,5
7657,950000.0,Bouskoura,Victoria,127.0,3,3,13.76421831620775,Moyen,31.75,5
6195,1500000.0,Kénitra,Maamora,156.0,3,2,14.220976332738882,Moyen,39.0,5
4902,360000.0,Casablanca,Sidi Bernoussi,50.0,2,1,12.793862088206213,Économique,16.666666666666668,5
1113,555000.0,Tanger,Tanja Balia,74.0,2,1,13.22672519452875,Moyen,24.666666666666668,5
2909,1300000.0,Casablanca,Maarif,119.0,2,1,14.077875591662238,Moyen,39.666666666666664,5
777,670000.0,Kénitra,Seyad,96.0,3,2,13.415034483903348,Moyen,24.0,5
7748,1200000.0,Casablanca,Maarif,85.0,2,1,13.997832948091215,Moyen,28.333333333333332,5
2232,480000.0,Casablanca,Autre Secteur,55.0,2,1,13.081543466215237,Économique,18.333333333333332,5
2229,830000.0,Casablanca,Oulfa,83.0,2,2,13.629182184591333,Moyen,27.666666666666668,5
2153,1700000.0,Rabat,Diour Jamaa,115.0,4,1,14.346139397261565,Luxe,23.0,5
5578,1099800.0,Salé,Sala El Jadida,94.0,2,2,13.910639812311667,Moyen,31.333333333333332,5
3974,1500000.0,Kénitra,Mimosas,190.0,3,2,14.220976332738882,Moyen,47.5,5
7338,800000.0,Tétouan,Centre Ville,95.0,2,1,13.592368256649284,Moyen,31.666666666666668,5
7416,670000.0,Bouznika,Autre Secteur,75.0,2,2,13.415034483903348,Moyen,25.0,5
1367,940000.0,El Jadida,Autre Secteur,140.0,3,3,13.753636218075409,Moyen,35.0,5
1470,1380000.0,Casablanca,Bourgogne,125.0,3,2,14.137594781770806,Moyen,31.25,5
1852,2400000.0,Casablanca,2 Mars,159.0,3,3,14.690979711984754,Luxe,39.75,5
1963,440000.0,Bouskoura,Bouskoura Centre,61.0,2,2,12.994532278619134,Économique,20.333333333333332,5
3065,1350000.0,Casablanca,Derb Omar,137.0,4,2,14.115615891155079,Moyen,27.4,5
4916,846999.0,Salé,Mkinssia,77.0,2,1,13.649455973634192,Moyen,25.666666666666668,5
6933,300000.0,Mohammedia,Autre Secteur,54.0,2,1,12.611541086966115,Économique,18.0,5
6613,2350000.0,Casablanca,Anfa,122.0,3,1,14.669926311652166,Luxe,30.5,5
486,1470000.0,Casablanca,Gauthier,66.0,2,1,14.200773639026796,Moyen,22.0,5
2240,740000.0,Marrakech,Semlalia,37.0,1,1,13.51440681653079,Moyen,18.5,5
4174,800000.0,Casablanca,Aïn Chock,78.0,2,1,13.592368256649284,Moyen,26.0,5
6728,4700000.0,Salé,Abouab Sala,75.0,1,1,15.363073279446223,Luxe,37.5,5
4571,425000.0,Casablanca,Ain Sebaa,55.0,2,2,12.959846800844963,Économique,18.333333333333332,5
7834,2500000.0,Casablanca,Laimoune,252.0,4,3,14.731801689838349,Luxe,50.4,5
31,1350000.0,Casablanca,Maârif Extension,126.0,2,2,14.115615891155079,Moyen,42.0,5
6351,450000.0,Tanger,Marjane,57.0,2,1,13.017005083966255,Économique,19.0,5
1880,795000.0,Casablanca,Oulfa,103.0,3,2,13.586098651497313,Moyen,25.75,5
7593,1950000.0,Marrakech,Hivernage,98.0,3,2,14.48334044336031,Luxe,24.5,5
3091,592000.0,Tanger,Tanja Balia,74.0,2,1,13.291263603053904,Moyen,24.666666666666668,5
7089,2800000.0,Bouskoura,Victoria,90.0,2,1,14.845130332288226,Luxe,30.0,5
3556,750000.0,Tanger,Aouama Gharbia,100.0,2,2,13.527829818844937,Moyen,33.333333333333336,5
6221,1100000.0,Benslimane,Autre Secteur,93.0,2,1,13.910821646859095,Moyen,31.0,5
5610,2500000.0,Tanger,Autre Secteur,165.0,2,2,14.731801689838349,Luxe,55.0,5
1037,2000000.0,Rabat,Agdal,120.0,2,2,14.508658238524095,Luxe,40.0,5
637,480000.0,Meknès,Autre Secteur,100.0,3,2,13.081543466215237,Économique,25.0,5
5215,1050000.0,Tétouan,Autre Secteur,70.0,7,3,13.864301674514206,Moyen,8.75,5
